step,idxlist,knobs,time_since_start,runtime0,runtime1,runtime2
95,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',74595.0,300.0,,
96,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',75553.0,300.0,,
97,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',76481.0,300.0,,
98,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',77531.0,300.0,,
99,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',78539.0,300.0,,
100,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',79560.0,300.0,,
101,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',80597.0,300.0,,
102,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',81515.0,300.0,,
103,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',82235.0,300.0,,
104,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',82510.0,300.0,,
105,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',83444.0,300.0,,
106,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',84399.0,300.0,,
107,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',85395.0,300.0,,
108,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',86322.0,300.0,,
109,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',87394.0,300.0,,
110,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',88490.0,300.0,,
111,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',89417.0,300.0,,
112,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',90369.0,300.0,,
113,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',91280.0,300.0,,
114,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',92374.0,300.0,,
115,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',93465.0,300.0,,
116,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',94539.0,300.0,,
117,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',95629.0,300.0,,
118,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);","effective_cache_size = 262144,effective_io_concurrency = 1000,shared_buffers = '32GB',enable_mergejoin = off,max_parallel_workers_per_gather = 0,seq_page_cost = 1000",96066.0,300.0,,
119,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);","maintenance_work_mem = 2097152,random_page_cost = 0,enable_hashagg = off,effective_cache_size = 4194304,enable_seqscan = off,enable_tidscan = off",96314.0,300.0,,
120,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);","max_worker_processes = 0,effective_cache_size = 262144,temp_buffers = 1000,effective_io_concurrency = 0,max_parallel_workers_per_gather = 10,shared_buffers = '4GB'",96557.0,300.0,,
121,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',96557.0,300.0,,
122,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);,CREATE INDEX IDX_PARTSUPP_e ON PARTSUPP (PS_PARTKEY,PS_SUPPKEY);","maintenance_work_mem = 262144,effective_io_concurrency = 10,max_parallel_workers = 10,max_worker_processes = 4,hash_mem_multiplier = 1,max_parallel_workers_per_gather = 10",96857.0,198.50630903244019,194.5607626438141,194.09371519088745
123,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);,CREATE INDEX IDX_PARTSUPP_e ON PARTSUPP (PS_PARTKEY,PS_SUPPKEY);","shared_buffers = '1GB',max_worker_processes = 4,temp_buffers = 100,enable_parallel_hash = off,work_mem = 32768,effective_cache_size = 4194304",97124.0,198.50630903244019,198.50630903244019,
124,"CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);,CREATE INDEX IDX_PARTSUPP_e ON PARTSUPP (PS_PARTKEY,PS_SUPPKEY);","work_mem = 1024,maintenance_work_mem = 1024,enable_mergejoin = off,effective_cache_size = 4194304,shared_buffers = '4GB',temp_buffers = 100",97253.0,198.50630903244019,197.13345861434937,196.55702376365662
125,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',97529.0,300.0,,
126,"CREATE INDEX IDX_REGION_b ON REGION (R_NAME);,CREATE INDEX IDX_LINEITEM_f ON LINEITEM (L_ORDERKEY);,CREATE INDEX IDX_LINEITEM_g ON LINEITEM (L_PARTKEY,L_SUPPKEY);,CREATE INDEX IDX_PARTSUPP_e ON PARTSUPP (PS_PARTKEY,PS_SUPPKEY);","hash_mem_multiplier = 10,enable_memoize = off,max_parallel_workers = 0,enable_tidscan = off,maintenance_work_mem = 1024,effective_cache_size = 65536",97655.0,198.50630903244019,198.50630903244019,
127,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',97921.0,300.0,,
128,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',98450.0,300.0,,
129,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',99441.0,300.0,,
130,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',100546.0,300.0,,
131,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',101457.0,300.0,,
132,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',102449.0,300.0,,
133,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',103371.0,300.0,,
134,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',104274.0,300.0,,
135,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',105216.0,300.0,,
136,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',106129.0,300.0,,
137,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',106242.0,300.0,,
138,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',107093.0,300.0,,
139,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',108044.0,300.0,,
140,"CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);,CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);",shared_buffers = '32GB',108044.0,300.0,,
141,"CREATE INDEX IDX_CUSTOMER_m ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL,C_PHONE);,CREATE INDEX IDX_CUSTOMER_k ON CUSTOMER (C_CUSTKEY,C_NATIONKEY,C_ACCTBAL);","shared_buffers = '32GB',shared_preload_libraries='pg_hint_plan'",28800.0,198.50630903244019,198.50630903244019,
